-9921	0
-9916	4.164e-7
-9911	4.164e-7
-9906	6.253e-7
-9901	1.041e-7
-9896	2.0821e-7
-9891	4.164e-7
-9886	1.565e-7
-9881	8.852e-7
-9876	4.688e-7
-9871	3.1231e-7
-9866	5.205e-7
-9861	4.164e-7
-9856	4.688e-7
-9851	5.205e-7
-9846	8.335e-7
-9841	6.253e-7
-9836	3.1231e-7
-9831	0.0000012499
-9826	6.77e-7
-9821	4.164e-7
-9816	8.335e-7
-9811	4.688e-7
-9806	7.294e-7
-9801	9.893e-7
-9796	6.77e-7
-9791	0.0000010934
-9786	7.294e-7
-9781	7.811e-7
-9776	5.729e-7
-9771	7.811e-7
-9766	0.0000010934
-9761	6.253e-7
-9756	7.294e-7
-9751	9.376e-7
-9746	0.0000016663
-9741	0.0000011982
-9736	0.0000010934
-9731	0.000001354
-9726	0.0000016663
-9721	0.0000015622
-9716	0.0000017711
-9711	0.0000016146
-9706	0.0000015622
-9701	0.0000010417
-9696	0.0000011982
-9691	0.0000014581
-9686	0.0000014064
-9681	0.0000018752
-9676	0.0000016146
-9671	0.0000013023
-9666	0.0000019793
-9661	0.0000021352
-9656	0.0000020311
-9651	0.0000019269
-9646	0.0000018228
-9641	0.0000021352
-9636	0.0000024482
-9631	0.0000018752
-9626	0.0000019793
-9621	0.0000019269
-9616	0.0000020834
-9611	0.0000020311
-9606	0.0000023958
-9601	0.000003333
-9596	0.0000026564
-9591	0.00000349
-9586	0.000003542
-9581	0.0000030211
-9576	0.0000028646
-9571	0.00000375
-9566	0.0000029687
-9561	0.00000401
-9556	0.000003542
-9551	0.000004531
-9546	0.000004063
-9541	0.000005156
-9536	0.000004063
-9531	0.000004271
-9526	0.000003802
-9521	0.00000526
-9516	0.000004115
-9511	0.000003906
-9506	0.000003958
-9501	0.000004167
-9496	0.000004792
-9491	0.00000526
-9486	0.000005521
-9481	0.000005209
-9476	0.000005469
-9471	0.000005364
-9466	0.000005833
-9461	0.000004531
-9456	0.000004844
-9451	0.00000526
-9446	0.000005833
-9441	0.000006875
-9436	0.000006979
-9431	0.000006718
-9426	0.000008281
-9421	0.000007864
-9416	0.000006354
-9411	0.000006771
-9406	0.000007187
-9401	0.00000776
-9396	0.000008021
-9391	0.000008802
-9386	0.000008437
-9381	0.000008021
-9376	0.000008386
-9371	0.00001125
-9366	0.00000875
-9361	0.000009844
-9356	0.000009479
-9351	0.000010104
-9346	0.000010834
-9341	0.000011042
-9336	0.000010989
-9331	0.000010208
-9326	0.000011094
-9321	0.000011875
-9316	0.000013177
