# Value, Probability
4.000000	0.000000
4.040404	0.010102
4.080808	0.020204
4.121212	0.030306
4.161616	0.040408
4.202020	0.050510
4.242424	0.060612
4.282828	0.070714
4.323232	0.080816
4.363636	0.090918
4.404040	0.101020
4.444444	0.111122
4.484848	0.121224
4.525253	0.131327
4.565657	0.141429
4.606061	0.151531
4.646465	0.161633
4.686869	0.171735
4.727273	0.181837
4.767677	0.191939
4.808081	0.202041
4.848485	0.212143
4.888889	0.222245
4.929293	0.232347
4.969697	0.242449
5.010101	0.252551
5.050505	0.262653
5.090909	0.272755
5.131313	0.282857
5.171717	0.292959
5.212121	0.303061
5.252525	0.313163
5.292929	0.323265
5.333333	0.333367
5.373737	0.343469
5.414141	0.353571
5.454545	0.363673
5.494949	0.373776
5.535354	0.383878
5.575758	0.393980
5.616162	0.404082
5.656566	0.414184
5.696970	0.424286
5.737374	0.434388
5.777778	0.444490
5.818182	0.454592
5.858586	0.464694
5.898990	0.474796
5.939394	0.484898
5.979798	0.495000
6.020202	0.495000
6.060606	0.484898
6.101010	0.474796
6.141414	0.464694
6.181818	0.454592
6.222222	0.444490
6.262626	0.434388
6.303030	0.424286
6.343434	0.414184
6.383838	0.404082
6.424242	0.393980
6.464646	0.383878
6.505051	0.373776
6.545455	0.363673
6.585859	0.353571
6.626263	0.343469
6.666667	0.333367
6.707071	0.323265
6.747475	0.313163
6.787879	0.303061
6.828283	0.292959
6.868687	0.282857
6.909091	0.272755
6.949495	0.262653
6.989899	0.252551
7.030303	0.242449
7.070707	0.232347
7.111111	0.222245
7.151515	0.212143
7.191919	0.202041
7.232323	0.191939
7.272727	0.181837
7.313131	0.171735
7.353535	0.161633
7.393939	0.151531
7.434343	0.141429
7.474747	0.131327
7.515152	0.121224
7.555556	0.111122
7.595960	0.101020
7.636364	0.090918
7.676768	0.080816
7.717172	0.070714
7.757576	0.060612
7.797980	0.050510
7.838384	0.040408
7.878788	0.030306
7.919192	0.020204
7.959596	0.010102
8.000000	0.000000
